SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,gender_Male,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,0,0,0.9571916699718578,1,1,0,1,1,0,1,1,1,1.3893957460813444,1.586349421267132,False,True,False,True,False,False,True,False
0,1,1,1.6084834273893616,0,0,1,0,1,1,1,0,0,-0.5319307089685164,0.5381438580802782,True,False,False,False,True,False,False,True
0,0,0,-0.6710377235719016,1,0,0,1,0,0,0,0,0,0.3374778078243394,-0.4779007528139406,False,True,False,False,False,False,False,False
0,1,0,1.4456604880349857,1,0,0,1,0,1,1,0,0,-0.027541035103958902,0.8890604603995766,False,False,False,False,True,False,False,False
0,1,1,-0.7117434584104956,1,0,0,0,0,0,0,0,0,-1.472683817788267,-0.8804724546175874,False,False,True,True,False,False,False,True
0,1,1,1.3642490183577978,0,0,0,0,1,1,1,1,0,-0.34112540471054226,0.5842448818444651,True,False,False,False,True,False,False,False
1,1,0,-1.2002122764736234,1,0,0,0,0,0,1,0,1,0.5133505230534289,-0.9120406794618257,False,True,False,False,False,False,True,False
0,1,1,1.6084834273893616,1,1,1,1,1,0,1,1,0,1.4856279864897142,2.558817588269965,False,True,False,False,True,True,False,False
0,0,0,-0.22327464034736777,1,0,0,0,0,0,0,0,0,-1.4793205240233267,-0.7770085855696767,True,False,True,False,True,True,False,False
0,1,1,-1.2002122764736234,1,0,0,0,0,0,0,0,0,-1.5025489958460367,-0.9837826535862841,False,False,True,False,False,False,False,True
0,0,0,-0.4268033145403377,1,1,0,1,0,0,0,0,1,0.4785078153193637,-0.2506885642618769,True,True,False,False,False,False,True,False
0,1,0,1.0386031396490458,1,0,1,1,0,0,1,0,1,0.010620025747636104,0.6543184379660291,False,False,False,False,False,True,False,False
0,1,1,1.6084834273893616,1,1,0,0,0,0,0,0,1,-1.3814291070561924,-0.2977555142382657,False,False,True,True,False,False,False,False
0,0,0,-0.019745966154397852,1,1,0,1,1,0,1,1,1,1.29814103534927,0.4897816888648003,False,True,False,True,False,True,False,False
0,1,1,-0.9559778674420595,1,0,0,1,0,1,1,0,1,0.02223426165899086,-0.7499187458911021,False,False,False,True,False,False,False,True
0,1,1,-0.9966836022806536,1,0,0,1,0,1,0,0,0,-0.2863725782712976,-0.83412994930035,False,False,False,False,False,False,False,False
0,0,0,-1.1188008067964355,1,0,0,0,1,0,1,1,1,0.16824179883031035,-0.8578829529731358,True,False,False,True,False,False,False,True
0,0,0,0.26519417771576004,1,0,0,0,0,0,0,0,0,-1.4859572302583868,-0.6477500960822804,False,False,True,False,True,False,False,True
0,0,0,-0.3453918448631497,1,0,0,0,0,0,0,1,1,0.4950995809070136,-0.1318576872925705,True,True,False,False,False,True,False,False
0,1,1,-0.38609757970174374,1,1,0,0,0,0,0,0,0,-1.3465863993221274,-0.7739790897223158,True,False,True,True,False,False,False,True
1,0,0,-0.9966836022806536,1,1,0,0,0,0,0,1,0,0.6726314726948681,-0.7049373184183312,False,True,False,False,False,False,True,False
0,0,0,0.9164859351332638,1,0,0,1,0,1,0,1,1,-0.024222681986428636,0.5821813122093064,True,False,False,True,False,False,True,False
0,1,1,-1.2816237461508113,1,0,0,0,0,0,0,0,1,0.11846650206736059,-0.9803360532381997,True,True,False,False,False,False,True,False
0,1,0,-0.38609757970174374,1,0,0,0,0,1,1,0,0,-0.16359351292268806,-0.41893534813269967,False,False,False,True,False,False,False,False
0,1,0,-1.1595065416350294,1,1,0,1,0,0,1,0,1,0.8866652487755522,-0.8499799203278466,False,True,False,False,False,False,True,False
0,0,0,0.8757802002946699,1,0,0,0,1,0,1,1,1,0.9679649001550363,1.2116139566696704,False,True,False,True,False,True,False,False
1,0,0,1.3235432835192036,1,1,0,1,1,0,1,0,1,1.0127626672416914,1.721974242607678,False,True,False,False,False,False,False,False
0,1,1,0.26519417771576004,0,0,0,0,0,0,0,0,1,-1.3167212212643575,-0.5942948613842828,True,False,False,True,False,True,False,False
0,1,0,0.7536629957788878,1,1,1,0,1,1,1,1,1,1.5470175191640188,1.5011503387772231,True,True,False,True,False,False,True,False
0,0,0,-0.6710377235719016,1,1,0,0,0,0,0,1,1,-0.06238374283802364,-0.5419153172407829,False,False,False,False,False,False,False,False
0,1,1,0.18378270803857208,1,1,0,1,1,0,0,1,1,1.0028076078891015,0.5407123436899972,False,True,False,False,False,False,True,False
0,1,1,1.0793088744876398,1,1,1,0,1,1,1,0,1,0.38227557491099445,0.9739082969941396,False,False,False,False,True,False,False,True
1,1,1,0.631545791263106,1,0,1,0,1,1,1,1,1,1.313073624378155,1.2147532168593271,False,True,False,False,False,False,True,False
0,1,1,1.3235432835192036,1,0,1,0,0,1,1,1,1,0.3275227484717495,1.1059108950389278,True,False,False,False,True,False,False,False
0,1,1,-0.3453918448631497,1,0,0,0,0,0,0,0,0,-1.4942531130522119,-0.7761743765682294,False,False,True,True,False,False,False,True
0,0,0,-0.9966836022806536,1,0,1,0,0,1,0,1,0,0.03716685068787588,-0.7581730244317374,False,False,False,False,False,False,False,False
0,0,0,-0.4268033145403377,1,1,0,1,0,0,0,0,1,0.4619160497317138,-0.30780992799255025,True,True,False,False,False,False,False,True
0,0,0,-0.9152721326034655,1,0,1,0,0,1,1,0,0,-0.08893056777826343,-0.7412912685866614,True,False,False,False,False,False,False,False
0,0,0,1.3235432835192036,1,1,0,1,1,1,1,1,1,1.4673770443432994,2.037173527943961,True,True,False,False,False,False,True,False
0,1,0,-0.38609757970174374,1,1,0,0,1,0,0,1,0,0.8368899520126024,-0.11256111591698942,False,True,False,False,False,False,False,True
0,0,0,-0.22327464034736777,1,0,1,0,0,1,0,0,0,-0.38094564212090193,-0.3687510908351134,True,False,False,False,False,False,False,True
0,0,0,-0.3453918448631497,1,0,0,0,0,0,0,0,0,-1.4760021709057967,-0.7788745793887033,False,False,True,True,False,True,False,False
0,0,0,-1.2816237461508113,1,0,1,0,0,0,0,0,1,-0.5418857683211062,-0.9890732948849361,False,False,False,False,False,True,False,False
0,1,0,1.2421318138420157,1,0,1,0,1,0,1,1,0,1.1537926747367158,1.7689972868471484,True,True,False,False,True,True,False,False
0,1,1,1.1200146093262338,1,0,1,1,1,0,0,0,0,-0.14700174733503815,0.6116640145499266,True,False,False,False,True,False,False,False
0,0,0,-0.06045170099299184,0,0,1,1,0,1,0,1,1,-0.5004063543519814,-0.34300037613254625,False,False,False,False,True,False,False,False
0,1,1,1.6084834273893616,0,0,0,1,0,1,1,1,0,-0.37430893588584213,0.6509816019602404,False,False,False,False,True,True,False,False
0,1,1,-0.4268033145403377,1,0,0,0,0,0,0,0,0,-1.4826388771408567,-0.796041722523748,True,False,True,True,False,False,False,False
1,0,0,-1.0373893371192475,1,0,0,1,1,0,1,0,1,0.0006649663950462456,-0.7936708127301613,False,False,False,False,False,False,True,False
0,1,1,-1.1595065416350294,1,0,0,0,0,0,0,0,0,-0.6530505977583607,-0.9422039207246795,True,False,False,False,False,False,False,True
0,0,0,-1.1188008067964355,1,1,0,0,0,0,0,0,0,-1.3100845150292975,-0.9512485025298437,False,False,True,False,False,False,False,True
0,0,0,-0.38609757970174374,1,0,0,1,0,1,0,0,1,0.4702119325255387,-0.227242900747519,False,True,False,False,False,False,False,True
0,1,1,-0.9966836022806536,1,0,0,0,0,0,0,0,0,-1.5042081724048018,-0.9555293118793754,True,False,True,False,True,True,False,False
0,0,0,-0.9559778674420595,1,0,0,0,0,0,0,0,0,0.1367174442137754,-0.7243656070046671,False,True,False,False,False,False,True,False
1,1,0,-0.38609757970174374,1,0,1,0,0,0,1,1,1,1.0011484313303363,0.010857910560276553,False,True,False,False,False,False,True,False
0,1,1,1.6084834273893616,1,1,1,1,1,1,0,0,0,0.16326426915401518,1.2298128846222949,True,False,False,False,True,False,False,False
0,0,0,-0.30468611002455576,1,0,0,0,0,0,0,0,0,0.1997661534468453,-0.23444344160211583,True,True,False,False,False,False,False,True
0,1,1,-0.7117434584104956,0,0,1,0,0,0,0,0,1,-1.1524627419466233,-0.8042081895905469,True,False,False,False,False,False,False,False
0,0,0,-1.0373893371192475,1,0,0,0,0,0,1,0,0,-0.33448869847548224,-0.8477846334819329,True,False,False,False,False,False,False,True
0,0,0,-1.2816237461508113,1,0,0,0,0,0,1,0,1,-0.37762728900337217,-0.9868999609074814,False,False,False,False,False,False,False,True
1,1,0,-1.0373893371192475,1,1,0,0,0,0,1,1,1,1.0177401969179862,-0.7275048671943236,True,True,False,False,False,False,False,False
0,1,1,0.631545791263106,1,0,1,0,1,0,1,1,1,1.1537926747367158,1.1748648548690759,False,True,False,True,False,False,False,False
0,1,1,1.4863662228735797,1,1,0,1,1,1,1,1,1,1.4541036318731793,2.2794673371274516,False,True,False,True,False,False,False,False
1,1,1,0.9571916699718578,1,1,1,0,1,0,1,1,1,1.31473280093692,1.5337723013074998,True,True,False,True,False,False,False,False
1,0,0,-1.2002122764736234,1,0,0,0,0,0,1,0,1,0.49675875746577897,-0.8958614154074421,True,True,False,False,False,False,True,False
0,0,0,0.30589991255435406,1,0,1,0,1,0,0,1,0,0.08362379433329585,0.18865419221082372,True,False,False,False,False,False,True,False
0,0,0,-1.0780950719578415,1,0,0,0,0,0,0,0,0,-1.5058673489635668,-0.955770793432426,False,False,True,False,True,False,False,True
0,0,0,1.1607203441648277,1,1,0,0,1,1,1,1,1,1.3827590398462843,1.8120249090270562,False,True,False,False,True,False,True,False
1,1,0,-1.2816237461508113,1,1,0,0,0,0,1,0,1,0.7008374741938728,-0.9726305964090427,True,True,False,False,False,False,True,False
0,0,0,-0.22327464034736777,1,0,1,1,0,0,0,0,0,-0.31457857977030224,-0.36163836145435313,True,False,False,True,False,False,False,False
0,1,0,0.428017117070136,1,1,1,1,0,1,1,1,0,0.7141108866639929,0.558999083116458,False,False,False,False,True,True,False,False
1,0,0,-0.5082147842175256,1,1,0,0,0,0,0,1,1,-0.11049986304220827,-0.4948044615274758,False,False,False,False,False,False,False,True
0,1,0,-0.6303319887333076,1,1,0,0,0,0,1,1,0,0.9181896033920867,-0.3168325569292554,False,True,False,False,False,False,True,False
0,0,0,-1.0780950719578415,1,0,0,0,0,0,0,0,1,0.13837662077254032,-0.8194215274327286,True,True,False,False,False,False,True,False
0,1,0,0.346605647392948,0,0,0,1,0,1,0,0,0,-0.9782492032762992,-0.3993972952040681,False,False,False,True,False,False,False,True
0,0,0,-1.2816237461508113,1,0,0,0,0,0,0,1,0,0.49675875746577897,-0.9753307992295165,True,True,False,False,False,False,True,False
0,0,0,-1.2816237461508113,1,0,0,0,0,0,0,0,1,0.15496838636019022,-0.9798530901320988,False,True,False,False,False,False,True,False
0,0,0,-0.7931549280876836,0,0,0,0,0,0,0,0,1,-1.3200395743818876,-0.8647102950639274,True,False,False,False,False,False,False,False
0,0,0,0.7943687306174818,1,0,0,1,1,1,1,1,1,1.3296653899658049,1.3722870009220913,True,True,False,True,False,False,False,False
0,0,0,-1.1188008067964355,1,0,0,1,0,0,0,0,0,-0.4771778825292717,-0.9029521919197432,False,False,False,False,False,False,False,False
0,1,1,1.6084834273893616,1,1,1,1,1,1,1,1,1,0.8518225410414869,1.8179302306425642,True,False,False,False,True,True,False,False
0,1,0,-0.30468611002455576,1,1,0,1,0,0,0,0,0,-0.3593763468569571,-0.40758571513932607,False,False,False,False,False,False,True,False
0,0,0,1.3642490183577978,1,1,1,1,1,1,1,0,1,1.31473280093692,1.9659803755309813,False,True,False,True,False,False,False,False
0,0,1,0.9571916699718578,1,1,0,0,0,0,0,0,1,-1.3316538102932427,-0.3851059778371702,True,False,True,False,True,False,False,True
0,0,0,-1.0780950719578415,1,0,0,0,1,1,1,1,1,1.1620885575305409,-0.7699617147942938,False,True,False,False,False,False,False,True
0,1,1,1.1200146093262338,0,0,1,0,1,1,1,1,0,-0.168571042598983,0.5658922838126268,False,False,False,False,True,True,False,False
1,0,0,0.631545791263106,1,1,0,1,0,0,1,1,1,1.1305642029140057,1.072630346454877,True,True,False,True,False,False,True,False
0,1,1,-0.22327464034736777,1,0,1,1,0,0,0,0,1,-0.3378070515930122,-0.347303138350537,True,False,False,False,False,True,False,False
0,1,1,1.6084834273893616,1,1,1,1,1,1,1,0,1,1.3661672742586346,2.303856973985553,True,True,False,False,True,True,False,False
0,0,0,0.22448844287716607,1,1,1,1,1,0,0,0,1,0.04048520380540615,0.0970668249993059,False,False,False,False,False,False,False,False
0,1,0,-1.1595065416350294,1,1,0,1,0,0,1,1,1,1.1703844403243657,-0.825919576496633,True,True,False,False,False,False,True,False
0,1,1,-1.1595065416350294,1,0,0,0,0,0,0,0,0,-1.5058673489635668,-0.9802043360274448,True,False,True,False,True,True,False,False
0,1,1,0.387311382231542,1,1,1,1,0,0,1,0,1,0.9795791360663916,0.7123618221719863,False,True,False,True,False,True,False,False
0,0,0,0.5501343215859179,1,1,0,1,1,0,1,0,1,0.9945117250952766,0.9315173079995467,True,True,False,True,False,True,False,False
0,1,0,0.30589991255435406,0,0,1,1,1,0,0,0,1,-0.7492828381667302,-0.2567914616935168,True,False,False,True,False,False,True,False
0,1,1,-0.06045170099299184,1,0,1,0,1,1,1,1,1,0.5382381714349038,0.10731881456972266,False,False,False,True,False,False,False,True
0,1,1,-0.10115743583158582,1,1,0,1,1,1,1,1,1,1.4126242179040545,0.41323203654779106,False,True,False,False,False,False,True,False
0,1,0,-0.7931549280876836,1,1,1,0,0,0,0,1,1,0.03053014445281582,-0.6142719716820971,True,False,False,False,False,False,True,False
1,1,0,-0.7524491932490895,1,0,0,0,0,0,0,0,0,-1.5025489958460367,-0.9100210155635852,True,False,True,True,False,False,False,True
0,0,0,-0.9152721326034655,1,0,0,0,0,0,0,0,1,-1.5141632317573919,-0.929098058254575,False,False,True,True,False,False,False,True
1,0,0,-0.10115743583158582,1,1,0,0,1,1,1,0,1,0.13837662077254032,-0.09106925769549468,True,False,False,False,True,True,False,False
1,0,0,0.1023712383613841,1,1,1,0,0,0,0,1,0,0.8650959535116071,0.3860104796584617,True,True,False,False,False,True,False,False
0,1,0,-0.019745966154397852,1,1,0,0,0,1,0,0,1,0.4751894622018339,0.13954562546773522,True,True,False,True,False,False,True,False
0,0,0,-1.2409180113122174,1,0,1,0,0,0,0,0,1,0.35738792652951956,-0.9273418287778441,True,True,False,False,False,False,True,False
0,1,1,0.1023712383613841,1,0,0,0,0,0,0,0,0,-1.4942531130522119,-0.7179992751515175,True,False,True,True,False,False,True,False
0,1,1,-0.22327464034736777,1,1,1,1,0,1,1,0,0,1.1886353824707805,0.21611723065320368,True,True,False,False,False,False,True,False
0,1,1,1.6084834273893616,1,1,0,0,0,0,0,0,0,-1.3333129868520075,-0.1941599279796002,True,False,True,False,True,True,False,False
0,0,1,-1.2816237461508113,1,0,0,0,0,0,0,0,1,-1.5174815848749215,-1.0019815815389084,True,False,True,False,False,False,False,True
0,0,0,-1.2816237461508113,1,0,0,0,0,0,0,0,0,-0.6961891882862504,-0.9911149116516359,False,False,False,False,False,False,False,True
0,0,0,1.2828375486806096,1,0,1,1,0,0,1,1,1,1.1737027934418955,1.8890355715817075,True,True,False,True,False,True,False,False
0,0,0,-0.5489205190561197,1,1,0,0,1,0,0,0,1,-0.29300928450635744,-0.5564700690291904,False,False,False,False,False,False,False,True
0,0,1,-1.1595065416350294,1,0,1,0,0,0,0,0,1,-0.5153389433808665,-0.9294493041499211,True,False,False,False,False,False,True,False
0,0,0,-1.2816237461508113,1,0,0,0,0,0,0,0,1,0.15496838636019022,-0.9798530901320988,True,True,False,False,False,False,True,False
0,0,0,0.06166550352279012,1,1,0,0,0,1,1,0,0,0.0023241429538111433,-0.06314520901547298,False,False,False,False,False,False,False,True
0,1,0,1.6084834273893616,0,0,1,1,1,0,0,1,1,-0.5219756496159262,0.5618310031476865,False,False,False,False,True,False,True,False
0,1,1,1.5270719577121736,1,1,1,1,1,1,1,1,1,1.712935175040518,2.5689159077611676,True,True,False,False,True,True,False,False
0,1,0,1.3642490183577978,1,1,1,1,1,0,0,0,0,0.06537285218688103,0.9083789846436169,False,False,False,False,True,False,False,False
1,1,0,1.4863662228735797,1,1,0,1,1,1,1,1,1,1.4424893959618246,2.202698156125851,True,True,False,False,True,False,False,False
0,0,1,-0.7117434584104956,1,0,1,0,1,0,0,1,0,-0.0026533867224840216,-0.5929776892767346,True,False,False,True,False,False,False,True
0,0,0,1.5270719577121736,1,1,1,1,1,0,1,1,1,1.533744106693899,2.38681686389263,False,True,False,False,True,False,False,True
0,0,0,1.3642490183577978,1,1,0,0,0,0,0,0,1,-1.3200395743818876,-0.2712144962711696,False,False,True,False,True,True,False,False
1,0,0,0.387311382231542,1,1,0,0,0,0,1,0,1,0.6543805305484532,0.5444443313280504,False,True,False,False,False,False,True,False
0,1,1,-1.2002122764736234,1,0,0,0,0,0,1,0,1,0.5233055824060188,-0.9052791959764118,False,True,False,False,False,False,True,False
0,0,0,-0.06045170099299184,1,1,0,1,1,0,1,1,1,1.2782309166440902,0.33593598670317104,True,True,False,True,False,False,True,False
0,0,0,0.387311382231542,0,0,1,1,1,1,0,1,1,-0.3378070515930122,0.020692795629969587,False,False,False,True,False,False,True,False
0,0,0,-1.2002122764736234,1,0,0,0,1,1,1,1,1,1.1206091435614158,-0.8814822865667076,True,True,False,False,False,False,True,False
0,0,0,1.2421318138420157,1,0,0,0,0,0,0,0,0,-1.4743429943470319,-0.42727743814717156,True,False,True,True,False,False,False,True
0,1,0,0.7129572609402939,1,0,0,0,0,0,0,0,0,-1.472683817788267,-0.5416518828192732,True,False,True,False,True,False,False,True
0,0,0,-1.2816237461508113,1,0,0,0,0,0,0,0,1,0.16492344571278056,-0.9797213729213439,True,True,False,False,False,False,True,False
0,1,0,1.2828375486806096,1,0,1,0,0,1,1,1,1,1.0608787874458763,1.7619504160717658,False,True,False,True,False,False,False,True
0,1,0,-0.6303319887333076,1,0,1,1,0,0,0,1,0,-0.004312563281248919,-0.49425563981599735,True,False,False,True,False,False,False,True
0,1,1,0.631545791263106,1,0,0,1,1,0,0,0,1,-0.3029643438589475,0.15361741415004165,True,False,False,True,False,True,False,False
0,1,0,0.22448844287716607,0,0,1,1,0,1,1,1,1,-0.16359351292268806,-0.04747086093564953,True,False,False,False,True,False,False,False
0,0,1,-0.7117434584104956,1,0,0,0,1,1,0,0,0,-0.3228744625641272,-0.6308244345002861,True,False,False,True,False,True,False,False
0,1,1,-0.1825689055087738,1,0,0,0,0,0,0,0,1,0.1815152113004305,-0.13572139214137852,False,True,False,True,False,False,False,False
0,1,1,1.6084834273893616,1,0,1,1,1,1,1,1,0,1.560290931634139,2.516580269354586,True,True,False,False,True,False,False,False
0,1,1,0.387311382231542,0,0,1,0,1,1,1,0,0,-0.5568183573499913,-0.11811519163715102,True,False,False,False,True,True,False,False
0,0,0,-1.2816237461508113,1,0,0,0,0,0,0,0,0,-1.4743429943470319,-1.001410806958971,False,False,True,False,False,False,False,True
0,0,1,-0.06045170099299184,1,1,0,0,0,0,1,0,1,0.7174292397815226,0.17390186460628396,False,True,False,False,False,True,False,False
1,1,0,0.46872285190873,0,0,0,1,0,0,0,0,1,-1.1474852122703283,-0.4134251781494564,True,False,False,False,False,False,True,False
0,0,0,-0.8745663977648716,1,0,0,0,1,1,0,0,0,-0.3693314062095472,-0.7243436541362079,False,False,False,True,False,False,False,False
0,0,0,-1.0780950719578415,1,0,0,0,0,0,0,1,1,-0.3295111687991873,-0.8609563545574149,False,False,False,False,False,False,True,False
0,0,0,1.4456604880349857,1,1,1,1,1,0,1,0,0,1.2085455011759603,2.1116157048888935,True,True,False,True,False,False,False,False
0,1,1,1.2014260790034217,1,0,1,1,0,0,0,0,1,0.5481932307874936,1.1774333404787949,True,True,False,True,False,True,False,False
0,1,0,-0.4675090493789317,1,1,1,0,1,0,1,1,1,1.293163505672975,-0.020688361415502888,False,True,False,False,False,False,True,False
0,1,1,-1.3223294809894055,1,1,0,1,1,1,1,0,0,0.2794066282675646,-0.3965543987386099,False,False,False,False,True,False,False,True
1,0,0,-0.9559778674420595,1,1,0,0,0,0,0,1,1,0.6278337056082129,-0.6634903027674812,True,True,False,False,False,False,True,False
0,1,0,1.4863662228735797,1,1,1,1,1,1,1,1,1,1.5802010503393187,2.417089869497779,True,True,False,False,True,False,False,False
0,0,0,-1.0373893371192475,1,0,0,0,0,0,0,0,0,-1.466047111553207,-0.9484604882355334,True,False,True,False,False,False,False,True
0,1,0,1.4049547531963917,1,1,1,0,1,1,1,1,1,1.5370624598114289,2.2876338041942503,False,True,False,True,False,False,True,False
0,1,1,0.5094285867473239,1,0,0,1,0,1,0,0,1,-0.3577171702981922,0.008113802002884479,False,False,False,True,False,True,False,False
1,1,0,-0.6303319887333076,1,1,0,0,0,0,1,1,1,0.9911933719777464,-0.32376966336234253,True,True,False,False,False,False,True,False
0,0,0,0.1023712383613841,1,0,0,0,0,0,0,0,0,-1.4544328756418519,-0.6850699724628125,False,False,True,True,False,False,False,True
1,0,0,-1.2002122764736234,1,0,0,0,1,0,1,0,1,0.7273842991341125,-0.9134017573062924,False,True,False,False,False,False,True,False
0,0,0,-0.8338606629262776,1,1,0,0,0,0,0,1,1,0.7174292397815226,-0.5419811758461602,False,True,False,False,False,False,True,False
0,0,0,0.06166550352279012,0,0,0,0,0,0,0,0,1,-1.3233579274994176,-0.6360272643251014,True,False,False,False,False,False,False,False
0,1,0,0.9571916699718578,1,0,1,1,1,0,1,1,1,1.3495755086709846,1.6540740204635684,False,True,False,True,False,True,False,False
1,1,0,-1.0373893371192475,1,0,0,0,0,0,1,1,1,0.7987288911610074,-0.7445841988555318,True,True,False,False,False,False,True,False
0,0,0,-1.2816237461508113,1,1,0,0,0,0,0,0,1,-1.3017886322354726,-0.9991277086392207,False,False,True,False,False,False,True,False
0,0,0,0.8350744654560759,1,0,0,0,0,0,0,0,0,-1.4826388771408567,-0.5500817843075817,False,False,True,False,True,False,False,True
1,1,0,0.387311382231542,1,1,1,0,1,0,1,1,1,1.336302096200865,1.008879216449544,False,True,False,True,False,False,False,False
0,0,0,0.7943687306174818,1,0,1,0,1,0,1,0,0,0.873391836305432,1.0699740493713215,True,True,False,True,False,False,True,False
0,1,0,1.6084834273893616,1,1,1,1,1,1,1,1,1,1.7328452937456982,2.734528347416894,False,True,False,False,True,True,False,False
0,1,1,-1.2409180113122174,0,0,0,0,0,0,0,0,1,-1.3449272227633626,-0.9943639361835879,False,False,False,False,False,False,False,True
0,0,0,-1.2409180113122174,1,1,0,1,0,0,0,0,0,0.4851445215544238,-0.9437845272537373,False,True,False,False,False,False,True,False
0,1,1,0.7943687306174818,1,1,0,0,1,0,1,1,0,1.2052271480584305,1.317075536747363,False,True,False,True,False,False,False,False
0,1,0,-1.0780950719578415,1,1,0,0,0,0,0,0,0,-1.3216987509406526,-0.9353326728969698,True,False,True,True,False,False,False,True
0,1,0,1.6084834273893616,1,1,1,1,1,1,1,1,0,1.6880475266590431,2.6478803756086817,True,True,False,False,True,True,False,False
1,0,0,-1.2816237461508113,1,0,0,0,0,0,1,1,1,0.875051012864197,-0.9703255452208334,False,True,False,False,False,False,True,False
0,0,0,0.7129572609402939,1,1,1,1,0,1,1,1,1,1.4839688099309494,1.4268618319115047,False,True,False,False,True,False,True,False
0,0,0,1.4456604880349857,1,0,1,1,1,1,1,1,1,0.5813767619627935,1.4687698577999968,False,False,False,False,True,True,False,False
0,1,0,-1.2816237461508113,1,0,0,0,0,0,0,0,1,0.14003579733130567,-0.9800506659482309,True,True,False,False,False,False,True,False
0,0,0,-1.2002122764736234,1,0,0,0,0,1,0,1,0,-0.1420242176587432,-0.9239610870351369,True,False,False,False,False,False,False,True
0,1,0,-0.4268033145403377,1,0,1,0,0,0,1,0,1,-0.17188939571651304,-0.40699298769092945,True,False,False,True,False,False,False,False
0,1,1,1.6084834273893616,1,1,1,1,1,1,0,1,1,0.48348534499565887,1.4753996240746559,False,False,False,False,True,False,False,False
0,1,1,1.2828375486806096,1,0,0,0,0,0,0,0,0,-1.497571466169742,-0.42354545050911835,False,False,True,True,False,False,False,False
0,0,0,-1.0780950719578415,1,0,0,0,0,0,0,0,0,-1.4710246412295018,-0.9592173937805104,True,False,True,True,False,False,False,True
0,1,1,1.4456604880349857,1,0,0,0,0,0,0,0,1,-1.4925939364934466,-0.43820996663982165,True,False,True,False,True,False,False,False
0,0,0,1.3642490183577978,1,1,0,1,0,1,1,1,1,1.30477774158433,2.001785503987833,True,True,False,True,False,False,True,False
1,0,0,-1.2816237461508113,1,0,0,0,0,0,1,0,0,0.44864263726159415,-0.9759674324148316,False,True,False,False,False,False,True,False
0,0,0,-1.0780950719578415,1,0,0,0,0,0,1,1,1,0.8153206567486573,-0.7586998932747567,False,True,False,False,False,False,True,False
1,0,0,-1.2002122764736234,1,0,0,0,0,0,0,0,1,0.1815152113004305,-0.9205364395555117,False,True,False,False,False,False,True,False
0,0,0,0.06166550352279012,1,1,1,1,1,1,1,1,0,1.702980115687928,0.7014951522847137,True,True,False,True,False,True,False,False
0,1,0,1.1200146093262338,1,0,1,0,0,1,1,1,1,1.0708338467984662,1.4534687084839784,False,True,False,False,True,False,True,False
0,0,0,-0.9152721326034655,1,0,0,0,0,0,0,1,1,0.5083729933771337,-0.6389689486986257,False,True,False,False,False,False,False,False
0,1,1,0.6722515261016999,1,1,0,0,0,0,0,0,0,-1.3167212212643575,-0.4784276216569598,False,False,True,False,True,False,False,True
0,0,0,0.631545791263106,1,1,0,1,1,1,1,0,1,0.29599839385521454,0.5620285789638189,False,False,False,True,False,False,False,False
1,0,0,-0.7524491932490895,0,0,1,0,1,1,0,0,0,-0.8372191957812748,-0.7064301134735526,False,False,False,False,True,False,False,True
1,1,0,1.4456604880349857,1,1,0,0,1,0,0,0,1,0.5116913464946635,1.443611870545826,True,True,False,False,False,True,False,False
0,0,0,0.18378270803857208,0,0,0,0,1,0,0,1,1,-0.8206274301936248,-0.36111149261133396,False,False,False,False,False,True,False,False
0,1,1,1.4863662228735797,1,1,1,1,1,1,1,1,0,1.6034295221620285,2.456012305275828,False,True,False,False,True,True,False,False
0,0,0,-0.7931549280876836,0,0,0,0,1,1,0,0,0,-0.9799083798350643,-0.8126600439473144,False,False,False,False,True,False,False,True
0,0,1,-0.9966836022806536,1,0,0,0,0,0,0,0,0,-1.5091857020810966,-0.940513549853326,True,False,True,False,False,False,False,False
0,1,1,-0.7931549280876836,1,1,0,1,1,1,1,0,1,0.2611556861211498,-0.6020661768188171,True,False,False,False,False,False,True,False
0,1,0,0.9978974048104517,1,0,1,1,0,1,0,0,1,-0.17188939571651304,0.5044022992585854,True,False,False,False,True,False,True,False
0,1,1,1.6084834273893616,1,1,1,1,1,1,1,1,0,0.8269348926600121,1.8710781251821336,True,False,False,False,True,True,False,False
0,1,1,-0.9966836022806536,1,0,0,0,0,0,0,0,0,-1.5224591145512167,-0.9218536116630599,False,False,True,False,True,False,False,True
0,1,0,0.5094285867473239,1,0,1,0,1,0,0,0,0,-0.3859231717971971,-0.002225999041368934,True,False,False,False,True,True,False,False
0,0,0,-0.4675090493789317,0,0,1,0,0,1,1,0,1,-0.7094626007563706,-0.5663049540988836,True,False,False,False,False,False,False,True
0,0,0,0.26519417771576004,0,0,0,0,0,1,0,1,1,-0.807354017723505,-0.35424024478362415,True,False,False,False,False,False,True,False
0,0,1,-0.7117434584104956,1,1,0,0,0,0,0,0,1,-1.3316538102932427,-0.8680910368066342,True,False,True,False,False,False,True,False
0,1,1,0.8757802002946699,1,1,0,0,1,0,0,1,0,-0.05242868348543355,0.4863789942536341,True,False,False,False,True,True,False,False
